1 -61.5063 135.185
2 -61.3009 134.942
3 -61.2411 134.735
4 -61.3556 134.572
5 -61.6368 134.427
6 -62.0456 134.25
7 -62.5259 133.989
8 -63.0229 133.602
9 -63.4974 133.082
10 -63.9386 132.453
11 -64.3632 131.775
12 -64.8091 131.118
13 -65.3192 130.552
14 -65.924 130.118
15 -66.6245 129.825
16 -67.3835 129.642
17 -68.1287 129.518
18 -68.7679 129.399
19 -69.2092 129.244
20 -69.3784 129.037
21 -69.2326 128.784
22 -68.7656 128.506
23 -68.0045 128.225
24 -67.0011 127.962
25 -65.8223 127.731
26 -64.5355 127.543
27 -63.1994 127.405
28 -61.8548 127.32
29 -60.523 127.283
30 -59.2175 127.289
31 -57.9526 127.328
32 -56.7525 127.391
33 -55.6536 127.474
34 -54.7037 127.582
35 -53.9574 127.731
36 -53.4609 127.936
37 -53.2393 128.211
38 -53.2849 128.558
39 -53.5574 128.966
40 -53.9876 129.414
41 -54.4917 129.874
42 -54.9864 130.315
43 -55.4061 130.713
44 -55.7132 131.045
45 -55.9008 131.294
46 -55.9886 131.456
47 -56.0131 131.536
48 -56.0168 131.559
49 -56.0338 131.561
50 -56.081 131.579
51 -56.156 131.643
52 -56.2413 131.764
53 -56.3142 131.925
54 -56.3587 132.095
55 -56.3742 132.234
56 -56.3795 132.316
57 -56.4088 132.333
58 -56.5025 132.3
59 -56.6933 132.252
60 -56.9957 132.223
61 -57.3987 132.238
62 -57.8674 132.304
63 -58.3484 132.408
64 -58.7841 132.528
65 -59.1272 132.643
66 -59.3522 132.747
67 -59.4605 132.854
68 -59.4802 132.998
69 -59.458 133.226
70 -59.446 133.582
71 -59.4847 134.098
72 -59.5886 134.772
73 -59.7383 135.573
74 -59.8837 136.441
75 -59.9574 137.303
76 -59.894 138.088
77 -59.6459 138.739
78 -59.1981 139.218
79 -58.5721 139.512
80 -57.8195 139.627
81 -57.0104 139.584
82 -56.2171 139.411
83 -55.4952 139.129
84 -54.8746 138.749
85 -54.3603 138.269
86 -53.9414 137.679
87 -53.6091 136.973
88 -53.3705 136.151
89 -53.2596 135.24
90 -53.339 134.287
91 -53.6887 133.365
92 -54.3862 132.552
93 -55.4827 131.919
94 -56.9806 131.51
95 -58.8241 131.326
96 -60.9043 131.334
97 -63.0794 131.476
98 -65.2067 131.693
99 -67.1676 131.942
100 -68.8785 132.202
101 -70.2971 132.477
102 -71.4163 132.78
103 -72.2548 133.122
104 -72.8435 133.506
105 -73.2131 133.917
106 -73.3822 134.333
107 -73.354 134.731
108 -73.1169 135.093
109 -72.6538 135.417
110 -71.9519 135.708
111 -71.0131 135.974
112 -69.8588 136.217
113 -68.5343 136.429
114 -67.1033 136.59
115 -65.6317 136.676
116 -64.1777 136.671
117 -62.7836 136.564
118 -61.4677 136.349
119 -60.2258 136.025
120 -59.0443 135.589
121 -57.909 135.04
122 -56.8146 134.381
123 -55.7766 133.631
124 -54.836 132.824
125 -54.0546 132.019
126 -53.5041 131.281
127 -53.2526 130.679
128 -53.3444 130.265
129 -53.7852 130.065
130 -54.5335 130.081
131 -55.5062 130.294
132 -56.5972 130.68
133 -57.6987 131.218
134 -58.725 131.891
135 -59.628 132.692
136 -60.3954 133.616
137 -61.0394 134.655
138 -61.5803 135.797
139 -62.0323 137.021
140 -62.3942 138.301
141 -62.648 139.605
142 -62.7649 140.895
143 -62.7156 142.125
144 -62.4798 143.248
145 -62.0567 144.216
146 -61.4709 144.995
147 -60.7743 145.576
148 -60.042 145.984
149 -59.3625 146.276
150 -58.824 146.524
151 -58.4937 146.794
152 -58.4025 147.127
153 -58.5412 147.526
154 -58.8659 147.964
155 -59.3164 148.398
156 -59.8358 148.796
157 -60.3888 149.145
158 -60.9707 149.46
159 -61.6036 149.777
