1 52.1484 -164.259
2 52.2794 -165.13
3 52.334 -165.831
4 52.3362 -166.374
5 52.3281 -166.798
6 52.3517 -167.148
7 52.436 -167.456
8 52.5873 -167.727
9 52.7901 -167.934
10 53.015 -168.03
11 53.2267 -167.961
12 53.3999 -167.69
13 53.526 -167.208
14 53.6172 -166.543
15 53.7041 -165.752
16 53.8259 -164.904
17 54.0166 -164.063
18 54.2926 -163.266
19 54.6408 -162.517
20 55.0177 -161.788
21 55.3578 -161.034
22 55.5874 -160.217
23 55.6486 -159.321
24 55.5114 -158.367
25 55.1805 -157.409
26 54.6883 -156.515
27 54.079 -155.747
28 53.3847 -155.136
29 52.6117 -154.668
30 51.7376 -154.299
31 50.7219 -153.969
32 49.529 -153.629
33 48.1487 -153.259
34 46.6168 -152.877
35 45.0248 -152.536
36 43.5056 -152.299
37 42.2044 -152.216
38 41.2372 -152.306
39 40.6636 -152.547
40 40.4886 -152.888
41 40.6796 -153.271
42 41.195 -153.643
43 41.9997 -153.978
44 43.0667 -154.275
45 44.3626 -154.553
46 45.8345 -154.834
47 47.4071 -155.137
48 48.9915 -155.459
49 50.5046 -155.779
50 51.8885 -156.064
51 53.1127 -156.278
52 54.1681 -156.401
53 55.0531 -156.435
54 55.7648 -156.405
55 56.3008 -156.354
56 56.6591 -156.325
57 56.8463 -156.348
58 56.876 -156.425
59 56.7687 -156.527
60 56.5498 -156.609
61 56.2492 -156.626
62 55.9041 -156.552
63 55.5638 -156.394
64 55.2916 -156.186
65 55.1526 -155.977
66 55.1996 -155.81
67 55.4506 -155.708
68 55.8797 -155.658
69 56.4241 -155.621
70 57.0056 -155.546
71 57.5583 -155.388
72 58.0501 -155.126
73 58.4926 -154.775
74 58.9338 -154.38
75 59.4422 -154.007
76 60.0745 -153.718
77 60.8502 -153.552
78 61.7286 -153.514
79 62.6152 -153.568
80 63.391 -153.653
81 63.9494 -153.702
82 64.2234 -153.669
83 64.1999 -153.548
84 63.9166 -153.371
85 63.4478 -153.199
86 62.8819 -153.095
87 62.2948 -153.102
88 61.7251 -153.222
89 61.1637 -153.417
90 60.5665 -153.619
91 59.8778 -153.758
92 59.0587 -153.787
93 58.1092 -153.699
94 57.0768 -153.533
95 56.0474 -153.365
96 55.1247 -153.275
97 54.3977 -153.328
98 53.9118 -153.546
99 53.6569 -153.905
100 53.5803 -154.344
101 53.6114 -154.785
102 53.6892 -155.168
103 53.7812 -155.459
104 53.8866 -155.665
105 54.0276 -155.816
106 54.2364 -155.948
107 54.5392 -156.087
108 54.9433 -156.231
109 55.4367 -156.349
110 55.9902 -156.389
111 56.5666 -156.296
112 57.1298 -156.025
113 57.6539 -155.56
114 58.1251 -154.918
115 58.547 -154.143
116 58.9321 -153.295
117 59.2897 -152.433
118 59.618 -151.588
119 59.8957 -150.766
120 60.0829 -149.945
121 60.129 -149.094
122 59.9867 -148.192
123 59.63 -147.245
124 59.0673 -146.291
125 58.3426 -145.389
126 57.5227 -144.597
127 56.6745 -143.954
128 55.841 -143.461
129 55.0318 -143.083
130 54.2327 -142.763
131 53.4267 -142.444
132 52.6182 -142.086
133 51.8499 -141.679
134 51.2063 -141.246
135 50.7956 -140.83
136 50.7221 -140.476
137 51.053 -140.216
138 51.7958 -140.053
139 52.9029 -139.964
140 54.2976 -139.909
141 55.9051 -139.85
142 57.6688 -139.767
143 59.5432 -139.666
144 61.4716 -139.578
145 63.37 -139.542
146 65.1352 -139.595
147 66.6712 -139.75
148 67.9245 -139.991
149 68.8952 -140.28
150 69.6227 -140.564
151 70.1624 -140.799
152 70.5662 -140.963
153 70.8705 -141.064
154 71.1001 -141.142
155 71.2767 -141.251
156 71.4249 -141.444
157 71.5714 -141.744
158 71.7361 -142.143
159 71.9195 -142.59
160 72.1006 -143.016
161 72.2457 -143.355
162 72.3272 -143.564
163 72.3442 -143.646
164 72.3278 -143.637
165 72.3327 -143.597
166 72.4093 -143.579
167 72.5779 -143.614
168 72.8147 -143.692
169 73.0587 -143.77
170 73.2351 -143.79
171 73.2862 -143.699
172 73.1903 -143.475
173 72.9676 -143.128
174 72.6682 -142.702
175 72.3517 -142.256
176 72.0648 -141.844
177 71.8265 -141.492
178 71.6232 -141.193
179 71.4176 -140.907
180 71.1623 -140.579
181 70.8131 -140.154
182 70.3375 -139.604
183 69.7157 -138.93
184 68.9415 -138.175
185 68.0216 -137.401
186 66.9776 -136.679
187 65.8438 -136.064
188 64.6534 -135.577
189 63.4209 -135.203
190 62.1359 -134.898
191 60.7646 -134.616
192 59.2636 -134.326
193 57.615 -134.035
194 55.847 -133.791
195 54.0267 -133.662
196 52.2522 -133.717
197 50.6184 -133.988
198 49.1881 -134.462
199 47.9735 -135.078
200 46.9451 -135.747
201 46.055 -136.383
202 45.2662 -136.92
203 44.5734 -137.326
204 44.0073 -137.604
205 43.6235 -137.781
206 43.4786 -137.885
207 43.6074 -137.941
208 44.0075 -137.953
209 44.6421 -137.91
210 45.4549 -137.791
211 46.3877 -137.578
212 47.3922 -137.264
213 48.4332 -136.87
214 49.4809 -136.439
215 50.5069 -136.031
216 51.4799 -135.708
217 52.3695 -135.517
218 53.1484 -135.469
219 53.7934 -135.542
220 54.2856 -135.683
221 54.6072 -135.835
222 54.7445 -135.951
223 54.6936 -136.013
224 54.47 -136.031
225 54.1101 -136.034
226 53.6626 -136.052
227 53.1729 -136.098
228 52.6713 -136.157
229 52.1665 -136.193
230 51.6534 -136.162
231 51.13 -136.028
232 50.6142 -135.784
233 50.1534 -135.452
234 49.8213 -135.082
235 49.699 -134.731
236 49.8502 -134.447
237 50.2968 -134.247
238 51.0124 -134.119
239 51.9352 -134.025
240 52.9936 -133.917
241 54.1311 -133.76
242 55.3135 -133.536
243 56.5242 -133.246
244 57.7454 -132.909
245 58.9383 -132.542
246 60.0419 -132.152
247 60.9854 -131.731
248 61.7066 -131.256
249 62.1647 -130.688
250 62.3449 -129.995
251 62.2525 -129.153
252 61.9076 -128.169
253 61.3408 -127.074
254 60.592 -125.929
255 59.7125 -124.806
256 58.7593 -123.779
257 57.7831 -122.895
258 56.8171 -122.172
259 55.8694 -121.594
260 54.9283 -121.129
261 53.9822 -120.747
262 53.0428 -120.44
263 52.1562 -120.233
264 51.3977 -120.169
265 50.856 -120.302
266 50.5941 -120.664
267 50.6251 -121.257
268 50.903 -122.044
269 51.3397 -122.96
270 51.8368 -123.925
271 52.3143 -124.872
272 52.7288 -125.757
273 53.0731 -126.566
274 53.3675 -127.311
275 53.6392 -128.009
276 53.908 -128.665
277 54.1741 -129.266
278 54.4208 -129.78
279 54.6157 -130.165
280 54.7202 -130.383
281 54.6949 -130.408
282 54.5079 -130.24
283 54.1392 -129.905
284 53.5859 -129.45
285 52.8693 -128.932
286 52.0358 -128.408
287 51.1513 -127.925
288 50.2857 -127.51
289 49.4934 -127.168
290 48.8076 -126.894
291 48.2437 -126.681
292 47.8161 -126.533
293 47.5563 -126.474
294 47.5157 -126.551
295 47.7478 -126.817
296 48.281 -127.318
297 49.0943 -128.063
298 50.1091 -129.023
299 51.2055 -130.123
300 52.255 -131.272
301 53.1529 -132.388
302 53.8348 -133.417
303 54.2789 -134.345
304 54.4956 -135.186
305 54.5109 -135.974
306 54.3498 -136.737
307 54.0254 -137.481
308 53.5418 -138.191
309 52.9029 -138.836
310 52.1236 -139.382
311 51.2397 -139.814
312 50.3044 -140.133
313 49.3816 -140.361
314 48.5326 -140.528
315 47.8079 -140.663
316 47.2401 -140.78
317 46.8432 -140.876
318 46.6151 -140.936
319 46.5426 -140.93
320 46.6091 -140.834
321 46.799 -140.633
322 47.1014 -140.329
323 47.5067 -139.941
324 48.0032 -139.501
325 48.5711 -139.041
326 49.1797 -138.584
327 49.7873 -138.136
328 50.3531 -137.686
329 50.8451 -137.207
330 51.2465 -136.681
331 51.5616 -136.108
332 51.8166 -135.515
333 52.0545 -134.958
334 52.3233 -134.506
335 52.6602 -134.225
336 53.0753 -134.156
337 53.5462 -134.304
338 54.0224 -134.634
339 54.4403 -135.086
340 54.743 -135.588
341 54.8972 -136.086
342 54.9019 -136.553
343 54.7883 -136.991
344 54.613 -137.425
345 54.4385 -137.886
346 54.3177 -138.391
347 54.2786 -138.938
348 54.32 -139.499
349 54.4185 -140.033
350 54.5441 -140.499
351 54.6754 -140.87
352 54.8109 -141.144
353 54.9674 -141.341
354 55.1693 -141.496
355 55.4382 -141.647
356 55.7828 -141.822
357 56.197 -142.034
358 56.6626 -142.279
359 57.153 -142.538
360 57.6367 -142.788
361 58.0798 -143.006
362 58.4507 -143.181
363 58.7243 -143.32
364 58.888 -143.442
365 58.9437 -143.578
366 58.9083 -143.751
367 58.8095 -143.97
368 58.6776 -144.221
369 58.5366 -144.473
370 58.3996 -144.688
371 58.2685 -144.833
372 58.1386 -144.894
373 58.0058 -144.878
374 57.8694 -144.815
375 57.7321 -144.737
376 57.5942 -144.673
377 57.452 -144.632
378 57.2919 -144.601
379 57.0909 -144.556
380 56.8187 -144.468
381 56.4442 -144.319
382 55.9432 -144.109
383 55.3078 -143.857
384 54.5512 -143.601
385 53.7076 -143.382
386 52.8246 -143.233
387 51.9481 -143.169
388 51.1107 -143.185
389 50.3281 -143.259
390 49.6034 -143.36
391 48.9385 -143.465
392 48.3441 -143.565
393 47.839 -143.668
394 47.4456 -143.794
395 47.1803 -143.965
396 47.0445 -144.196
397 47.0171 -144.486
398 47.058 -144.815
399 47.1187 -145.155
400 47.1514 -145.478
401 47.1194 -145.765
402 46.9957 -146.016
403 46.7626 -146.246
404 46.4105 -146.486
405 45.9336 -146.767
406 45.332 -147.112
407 44.6119 -147.526
408 43.7844 -147.995
409 42.8654 -148.492
410 41.8804 -148.985
411 40.8668 -149.454
412 39.8719 -149.893
413 38.9539 -150.312
414 38.1741 -150.725
415 37.5798 -151.144
416 37.194 -151.561
417 37.0144 -151.954
418 37.0194 -152.289
419 37.1821 -152.529
420 37.4875 -152.652
421 37.9454 -152.656
422 38.5905 -152.567
423 39.475 -152.425
424 40.647 -152.281
425 42.1263 -152.175
426 43.8841 -152.13
427 45.8414 -152.144
428 47.8819 -152.188
429 49.8765 -152.222
430 51.7147 -152.207
431 53.3224 -152.123
432 54.6662 -151.979
433 55.7486 -151.811
434 56.5913 -151.67
435 57.2199 -151.597
436 57.6476 -151.609
437 57.8663 -151.682
438 57.8499 -151.763
439 57.5628 -151.783
440 56.9787 -151.679
441 56.0964 -151.416
442 54.9569 -151.001
443 53.6392 -150.47
444 52.2526 -149.887
445 50.923 -149.314
446 49.7677 -148.8
447 48.8723 -148.365
448 48.2831 -148.004
449 48.0087 -147.696
450 48.0297 -147.413
451 48.3164 -147.138
452 48.8338 -146.864
453 49.5487 -146.603
454 50.4293 -146.373
455 51.4433 -146.193
456 52.5603 -146.071
457 53.7535 -145.999
458 54.9993 -145.952
459 56.2721 -145.893
460 57.5341 -145.78
461 58.7361 -145.572
462 59.819 -145.245
463 60.7283 -144.793
464 61.4257 -144.229
465 61.8969 -143.582
466 62.1519 -142.887
467 62.2221 -142.179
468 62.1472 -141.487
469 61.9639 -140.828
470 61.6993 -140.221
471 61.369 -139.688
472 60.9863 -139.262
473 60.5681 -138.979
474 60.1385 -138.88
475 59.7263 -138.991
476 59.3596 -139.318
477 59.0583 -139.843
478 58.8355 -140.527
479 58.6994 -141.32
480 58.6588 -142.177
481 58.7205 -143.063
482 58.888 -143.955
483 59.1512 -144.836
484 59.4856 -145.687
