     1	52.1484
     2	52.2794
     3	52.334
     4	52.3362
     5	52.3281
     6	52.3517
     7	52.436
     8	52.5873
     9	52.7901
    10	53.015
    11	53.2267
    12	53.3999
    13	53.526
    14	53.6172
    15	53.7041
    16	53.8259
    17	54.0166
    18	54.2926
    19	54.6408
    20	55.0177
    21	55.3578
    22	55.5874
    23	55.6486
    24	55.5114
    25	55.1805
    26	54.6883
    27	54.079
    28	53.3847
    29	52.6117
    30	51.7376
    31	50.7219
    32	49.529
    33	48.1487
    34	46.6168
    35	45.0248
    36	43.5056
    37	42.2044
    38	41.2372
    39	40.6636
    40	40.4886
    41	40.6796
    42	41.195
    43	41.9997
    44	43.0667
    45	44.3626
    46	45.8345
    47	47.4071
    48	48.9915
    49	50.5046
    50	51.8885
    51	53.1127
    52	54.1681
    53	55.0531
    54	55.7648
    55	56.3008
    56	56.6591
    57	56.8463
    58	56.876
    59	56.7687
    60	56.5498
    61	56.2492
    62	55.9041
    63	55.5638
    64	55.2916
    65	55.1526
    66	55.1996
    67	55.4506
    68	55.8797
    69	56.4241
    70	57.0056
    71	57.5583
    72	58.0501
    73	58.4926
    74	58.9338
    75	59.4422
    76	60.0745
    77	60.8502
    78	61.7286
    79	62.6152
    80	63.391
    81	63.9494
    82	64.2234
    83	64.1999
    84	63.9166
    85	63.4478
    86	62.8819
    87	62.2948
    88	61.7251
    89	61.1637
    90	60.5665
    91	59.8778
    92	59.0587
    93	58.1092
    94	57.0768
    95	56.0474
    96	55.1247
    97	54.3977
    98	53.9118
    99	53.6569
   100	53.5803
   101	53.6114
   102	53.6892
   103	53.7812
   104	53.8866
   105	54.0276
   106	54.2364
   107	54.5392
   108	54.9433
   109	55.4367
   110	55.9902
   111	56.5666
   112	57.1298
   113	57.6539
   114	58.1251
   115	58.547
   116	58.9321
   117	59.2897
   118	59.618
   119	59.8957
   120	60.0829
   121	60.129
   122	59.9867
   123	59.63
   124	59.0673
   125	58.3426
   126	57.5227
   127	56.6745
   128	55.841
   129	55.0318
   130	54.2327
   131	53.4267
   132	52.6182
   133	51.8499
   134	51.2063
   135	50.7956
   136	50.7221
   137	51.053
   138	51.7958
   139	52.9029
   140	54.2976
   141	55.9051
   142	57.6688
   143	59.5432
   144	61.4716
   145	63.37
   146	65.1352
   147	66.6712
   148	67.9245
   149	68.8952
   150	69.6227
   151	70.1624
   152	70.5662
   153	70.8705
   154	71.1001
   155	71.2767
   156	71.4249
   157	71.5714
   158	71.7361
   159	71.9195
   160	72.1006
   161	72.2457
   162	72.3272
   163	72.3442
   164	72.3278
   165	72.3327
   166	72.4093
   167	72.5779
   168	72.8147
   169	73.0587
   170	73.2351
   171	73.2862
   172	73.1903
   173	72.9676
   174	72.6682
   175	72.3517
   176	72.0648
   177	71.8265
   178	71.6232
   179	71.4176
   180	71.1623
   181	70.8131
   182	70.3375
   183	69.7157
   184	68.9415
   185	68.0216
   186	66.9776
   187	65.8438
   188	64.6534
   189	63.4209
   190	62.1359
   191	60.7646
   192	59.2636
   193	57.615
   194	55.847
   195	54.0267
   196	52.2522
   197	50.6184
   198	49.1881
   199	47.9735
   200	46.9451
   201	46.055
   202	45.2662
   203	44.5734
   204	44.0073
   205	43.6235
   206	43.4786
   207	43.6074
   208	44.0075
   209	44.6421
   210	45.4549
   211	46.3877
   212	47.3922
   213	48.4332
   214	49.4809
   215	50.5069
   216	51.4799
   217	52.3695
   218	53.1484
   219	53.7934
   220	54.2856
   221	54.6072
   222	54.7445
   223	54.6936
   224	54.47
   225	54.1101
   226	53.6626
   227	53.1729
   228	52.6713
   229	52.1665
   230	51.6534
   231	51.13
   232	50.6142
   233	50.1534
   234	49.8213
   235	49.699
   236	49.8502
   237	50.2968
   238	51.0124
   239	51.9352
   240	52.9936
   241	54.1311
   242	55.3135
   243	56.5242
   244	57.7454
   245	58.9383
   246	60.0419
   247	60.9854
   248	61.7066
   249	62.1647
   250	62.3449
   251	62.2525
   252	61.9076
   253	61.3408
   254	60.592
   255	59.7125
   256	58.7593
   257	57.7831
   258	56.8171
   259	55.8694
   260	54.9283
   261	53.9822
   262	53.0428
   263	52.1562
   264	51.3977
   265	50.856
   266	50.5941
   267	50.6251
   268	50.903
   269	51.3397
   270	51.8368
   271	52.3143
   272	52.7288
   273	53.0731
   274	53.3675
   275	53.6392
   276	53.908
   277	54.1741
   278	54.4208
   279	54.6157
   280	54.7202
   281	54.6949
   282	54.5079
   283	54.1392
   284	53.5859
   285	52.8693
   286	52.0358
   287	51.1513
   288	50.2857
   289	49.4934
   290	48.8076
   291	48.2437
   292	47.8161
   293	47.5563
   294	47.5157
   295	47.7478
   296	48.281
   297	49.0943
   298	50.1091
   299	51.2055
   300	52.255
   301	53.1529
   302	53.8348
   303	54.2789
   304	54.4956
   305	54.5109
   306	54.3498
   307	54.0254
   308	53.5418
   309	52.9029
   310	52.1236
   311	51.2397
   312	50.3044
   313	49.3816
   314	48.5326
   315	47.8079
   316	47.2401
   317	46.8432
   318	46.6151
   319	46.5426
   320	46.6091
   321	46.799
   322	47.1014
   323	47.5067
   324	48.0032
   325	48.5711
   326	49.1797
   327	49.7873
   328	50.3531
   329	50.8451
   330	51.2465
   331	51.5616
   332	51.8166
   333	52.0545
   334	52.3233
   335	52.6602
   336	53.0753
   337	53.5462
   338	54.0224
   339	54.4403
   340	54.743
   341	54.8972
   342	54.9019
   343	54.7883
